7528843,2016-01-01T08:17:18Z,52.26823,-175.60952
7528843,2016-01-01T08:21:59Z,52.27334,-175.5885
7528843,2016-01-01T08:33:38Z,52.28545,-175.53553
7528843,2016-01-01T08:43:50Z,52.29552,-175.48923
7528843,2016-01-01T08:47:10Z,52.29888,-175.47429
7528843,2016-01-01T08:50:39Z,52.30237,-175.45868
7528843,2016-01-01T08:51:48Z,52.30352,-175.45362
7528843,2016-01-01T09:06:49Z,52.31796,-175.38612
7528843,2016-01-01T09:08:00Z,52.31921,-175.38069
7528843,2016-01-01T09:18:29Z,52.32969,-175.33277
7528843,2016-01-01T09:24:48Z,52.33614,-175.30362
7528843,2016-01-01T09:38:09Z,52.34929,-175.2426
7528843,2016-01-01T09:45:08Z,52.35617,-175.20989
7528843,2016-01-01T10:10:39Z,52.38508,-175.09267
7528843,2016-01-01T10:26:19Z,52.40163,-175.0217
7528843,2016-01-01T10:27:30Z,52.40268,-175.01611
7528843,2016-01-01T10:28:40Z,52.40371,-175.0108
7528843,2016-01-01T00:02:22Z,51.86142,-176.63796
7528843,2016-01-01T00:17:25Z,51.86144,-176.638
7528843,2016-01-01T00:35:22Z,51.86143,-176.63798
7528843,2016-01-01T00:41:21Z,51.86143,-176.638
7528843,2016-01-01T01:26:23Z,51.8614,-176.63796
7528843,2016-01-01T02:41:26Z,51.86144,-176.638
7528843,2016-01-01T02:47:27Z,51.86141,-176.638
7528843,2016-01-01T02:56:23Z,51.86137,-176.63797
7528843,2016-01-01T03:05:28Z,51.86136,-176.63795
7528843,2016-01-01T03:26:22Z,51.8614,-176.63795
7528843,2016-01-01T03:56:35Z,51.86106,-176.61197
7528843,2016-01-01T03:59:56Z,51.86419,-176.59673
7528843,2016-01-01T04:02:06Z,51.86629,-176.58689
7528843,2016-01-01T04:24:06Z,51.90579,-176.50255
7528843,2016-01-01T04:34:26Z,51.92939,-176.47005
7528843,2016-01-01T04:40:15Z,51.94231,-176.45228
7528843,2016-01-01T04:59:36Z,51.98411,-176.39287
7528843,2016-01-01T05:02:56Z,51.99151,-176.38322
7528843,2016-01-01T05:11:06Z,52.00953,-176.3594
7528843,2016-01-01T05:12:16Z,52.01213,-176.35599
7528843,2016-01-01T05:15:47Z,52.01993,-176.34572
7528843,2016-01-01T05:26:06Z,52.04292,-176.31516
7528843,2016-01-01T05:49:49Z,52.09618,-176.24317
7528843,2016-01-01T06:08:11Z,52.13468,-176.18323
7528843,2016-01-01T06:20:49Z,52.14815,-176.12959
7528843,2016-01-01T06:23:08Z,52.15056,-176.11946
